year,week,county,place,mean_change
2022,15,Yuma County,parks,-18
2022,15,Yuma County,residential,1.4285714285714286
2022,15,Yuma County,retail and recreation,-12.142857142857142
2022,15,Yuma County,transit stations,-16.428571428571427
2022,15,Yuma County,workplaces,-18
2022,16,Apache County,grocery and pharmacy,19.285714285714285
2022,16,Apache County,parks,135.5
2022,16,Apache County,residential,5.857142857142857
2022,16,Apache County,retail and recreation,22.666666666666668
2022,16,Apache County,transit stations,-9.142857142857142
2022,16,Apache County,workplaces,-14.428571428571429
2022,16,Cochise County,grocery and pharmacy,-5.428571428571429
2022,16,Cochise County,parks,2
2022,16,Cochise County,residential,1.7142857142857142
2022,16,Cochise County,retail and recreation,-9.428571428571429
2022,16,Cochise County,transit stations,-17.285714285714285
2022,16,Cochise County,workplaces,-10.285714285714286
2022,16,Coconino County,grocery and pharmacy,8.857142857142858
2022,16,Coconino County,parks,91.85714285714286
2022,16,Coconino County,residential,1.5714285714285714
2022,16,Coconino County,retail and recreation,10.714285714285714
2022,16,Coconino County,transit stations,-2
2022,16,Coconino County,workplaces,-8.428571428571429
2022,16,Gila County,grocery and pharmacy,15.571428571428571
2022,16,Gila County,parks,59.285714285714285
2022,16,Gila County,residential,1.4285714285714286
2022,16,Gila County,retail and recreation,7.428571428571429
2022,16,Gila County,workplaces,-12.571428571428571
2022,16,Graham County,grocery and pharmacy,-14.5
2022,16,Graham County,residential,2
2022,16,Graham County,retail and recreation,-0.14285714285714285
2022,16,Graham County,workplaces,-16.285714285714285
2022,16,Greenlee County,workplaces,-5
2022,16,La Paz County,grocery and pharmacy,-17.5
2022,16,La Paz County,parks,-55.714285714285715
2022,16,La Paz County,residential,1.8
2022,16,La Paz County,retail and recreation,-31
2022,16,La Paz County,transit stations,21.857142857142858
2022,16,La Paz County,workplaces,-5.428571428571429
2022,16,Maricopa County,grocery and pharmacy,-10
2022,16,Maricopa County,parks,-23.428571428571427
2022,16,Maricopa County,residential,3.857142857142857
2022,16,Maricopa County,retail and recreation,-17.142857142857142
2022,16,Maricopa County,transit stations,-25.285714285714285
2022,16,Maricopa County,workplaces,-24.714285714285715
2022,16,Mohave County,grocery and pharmacy,8.285714285714286
2022,16,Mohave County,parks,13.857142857142858
2022,16,Mohave County,residential,0.7142857142857143
2022,16,Mohave County,retail and recreation,5.714285714285714
2022,16,Mohave County,transit stations,34.42857142857143
2022,16,Mohave County,workplaces,0.5714285714285714
2022,16,Navajo County,grocery and pharmacy,3.4285714285714284
2022,16,Navajo County,parks,76.71428571428571
2022,16,Navajo County,residential,1
2022,16,Navajo County,retail and recreation,16.714285714285715
2022,16,Navajo County,transit stations,51.142857142857146
2022,16,Navajo County,workplaces,-4
2022,16,Pima County,grocery and pharmacy,-9.142857142857142
2022,16,Pima County,parks,-41.714285714285715
2022,16,Pima County,residential,3.2857142857142856
2022,16,Pima County,retail and recreation,-13.714285714285714
2022,16,Pima County,transit stations,-21.857142857142858
2022,16,Pima County,workplaces,-18.285714285714285
2022,16,Pinal County,grocery and pharmacy,2.142857142857143
2022,16,Pinal County,parks,-25.142857142857142
2022,16,Pinal County,residential,2
2022,16,Pinal County,retail and recreation,-6.571428571428571
2022,16,Pinal County,transit stations,22.285714285714285
2022,16,Pinal County,workplaces,-14.428571428571429
2022,16,Santa Cruz County,grocery and pharmacy,-17.6
2022,16,Santa Cruz County,parks,12.142857142857142
2022,16,Santa Cruz County,residential,0.7142857142857143
2022,16,Santa Cruz County,retail and recreation,-19
2022,16,Santa Cruz County,transit stations,12
2022,16,Santa Cruz County,workplaces,-15
2022,16,Yavapai County,grocery and pharmacy,5.285714285714286
2022,16,Yavapai County,parks,34
2022,16,Yavapai County,residential,0.5714285714285714
2022,16,Yavapai County,retail and recreation,1.4285714285714286
2022,16,Yavapai County,transit stations,67.57142857142857
2022,16,Yavapai County,workplaces,-17
2022,16,Yuma County,grocery and pharmacy,-12.857142857142858
2022,16,Yuma County,parks,-15.571428571428571
2022,16,Yuma County,residential,1.5714285714285714
2022,16,Yuma County,retail and recreation,-18
2022,16,Yuma County,transit stations,-22
2022,16,Yuma County,workplaces,-17.714285714285715
2022,17,Apache County,grocery and pharmacy,19.714285714285715
2022,17,Apache County,parks,134
2022,17,Apache County,residential,6
2022,17,Apache County,retail and recreation,25.666666666666668
2022,17,Apache County,transit stations,-8
2022,17,Apache County,workplaces,-12.714285714285714
2022,17,Cochise County,grocery and pharmacy,-3
2022,17,Cochise County,parks,-5.428571428571429
2022,17,Cochise County,residential,0.8571428571428571
2022,17,Cochise County,retail and recreation,-4.571428571428571
2022,17,Cochise County,transit stations,-13
2022,17,Cochise County,workplaces,-4.857142857142857
2022,17,Coconino County,grocery and pharmacy,9
2022,17,Coconino County,parks,86.28571428571429
2022,17,Coconino County,residential,1.5714285714285714
2022,17,Coconino County,retail and recreation,12.714285714285714
2022,17,Coconino County,transit stations,-0.5714285714285714
2022,17,Coconino County,workplaces,-5.142857142857143
2022,17,Gila County,grocery and pharmacy,15.857142857142858
2022,17,Gila County,parks,46.142857142857146
2022,17,Gila County,residential,1.5714285714285714
2022,17,Gila County,retail and recreation,12
2022,17,Gila County,workplaces,-11.142857142857142
2022,17,Graham County,grocery and pharmacy,-12.833333333333334
2022,17,Graham County,residential,1.6
2022,17,Graham County,retail and recreation,1.7142857142857142
2022,17,Graham County,workplaces,-14.857142857142858
2022,17,Greenlee County,workplaces,-1.2
2022,17,La Paz County,grocery and pharmacy,-21.5
2022,17,La Paz County,parks,-65.28571428571429
2022,17,La Paz County,residential,1.2
2022,17,La Paz County,retail and recreation,-32.714285714285715
2022,17,La Paz County,transit stations,18.857142857142858
2022,17,La Paz County,workplaces,1.7142857142857142
2022,17,Maricopa County,grocery and pharmacy,-10.142857142857142
2022,17,Maricopa County,parks,-26.142857142857142
2022,17,Maricopa County,residential,3.4285714285714284
2022,17,Maricopa County,retail and recreation,-13.142857142857142
2022,17,Maricopa County,transit stations,-23
2022,17,Maricopa County,workplaces,-21.857142857142858
2022,17,Mohave County,grocery and pharmacy,8.714285714285714
2022,17,Mohave County,parks,4.428571428571429
2022,17,Mohave County,residential,0.14285714285714285
2022,17,Mohave County,retail and recreation,7.285714285714286
2022,17,Mohave County,transit stations,29.714285714285715
2022,17,Mohave County,workplaces,3.5714285714285716
2022,17,Navajo County,grocery and pharmacy,3.857142857142857
2022,17,Navajo County,parks,80.71428571428571
2022,17,Navajo County,residential,1.1428571428571428
2022,17,Navajo County,retail and recreation,21.142857142857142
2022,17,Navajo County,transit stations,52.42857142857143
2022,17,Navajo County,workplaces,-2
2022,17,Pima County,grocery and pharmacy,-8.857142857142858
2022,17,Pima County,parks,-44.57142857142857
2022,17,Pima County,residential,2.7142857142857144
2022,17,Pima County,retail and recreation,-9
2022,17,Pima County,transit stations,-18.571428571428573
2022,17,Pima County,workplaces,-15.142857142857142
2022,17,Pinal County,grocery and pharmacy,1.8571428571428572
2022,17,Pinal County,parks,-31.285714285714285
2022,17,Pinal County,residential,1.8571428571428572
2022,17,Pinal County,retail and recreation,-3
2022,17,Pinal County,transit stations,24.142857142857142
2022,17,Pinal County,workplaces,-10.428571428571429
2022,17,Santa Cruz County,grocery and pharmacy,-13.4
2022,17,Santa Cruz County,parks,25.142857142857142
2022,17,Santa Cruz County,residential,0.42857142857142855
2022,17,Santa Cruz County,retail and recreation,-13.285714285714286
2022,17,Santa Cruz County,transit stations,14.857142857142858
2022,17,Santa Cruz County,workplaces,-5.857142857142857
2022,17,Yavapai County,grocery and pharmacy,7
2022,17,Yavapai County,parks,30.428571428571427
2022,17,Yavapai County,residential,0
2022,17,Yavapai County,retail and recreation,7.142857142857143
2022,17,Yavapai County,transit stations,67.85714285714286
2022,17,Yavapai County,workplaces,-14.857142857142858
2022,17,Yuma County,grocery and pharmacy,-13.142857142857142
2022,17,Yuma County,parks,-17.857142857142858
2022,17,Yuma County,residential,0.8571428571428571
2022,17,Yuma County,retail and recreation,-16.142857142857142
2022,17,Yuma County,transit stations,-25.571428571428573
2022,17,Yuma County,workplaces,-12.857142857142858
2022,18,Apache County,grocery and pharmacy,22.285714285714285
2022,18,Apache County,parks,140
2022,18,Apache County,residential,5.571428571428571
2022,18,Apache County,retail and recreation,31.5
2022,18,Apache County,transit stations,-7
2022,18,Apache County,workplaces,-10.428571428571429
2022,18,Cochise County,grocery and pharmacy,-0.14285714285714285
2022,18,Cochise County,parks,-3.5714285714285716
2022,18,Cochise County,residential,1.2857142857142858
2022,18,Cochise County,retail and recreation,-3.4285714285714284
2022,18,Cochise County,transit stations,-15.714285714285714
2022,18,Cochise County,workplaces,-5.714285714285714
2022,18,Coconino County,grocery and pharmacy,15.714285714285714
2022,18,Coconino County,parks,89.85714285714286
2022,18,Coconino County,residential,1.4285714285714286
2022,18,Coconino County,retail and recreation,16.285714285714285
2022,18,Coconino County,transit stations,-3.7142857142857144
2022,18,Coconino County,workplaces,-7.142857142857143
2022,18,Gila County,grocery and pharmacy,19.857142857142858
2022,18,Gila County,parks,39
2022,18,Gila County,residential,0.8571428571428571
2022,18,Gila County,retail and recreation,15.857142857142858
2022,18,Gila County,workplaces,-10.285714285714286
2022,18,Graham County,grocery and pharmacy,-13.142857142857142
2022,18,Graham County,residential,1.8
2022,18,Graham County,retail and recreation,6
2022,18,Graham County,workplaces,-12.714285714285714
2022,18,Greenlee County,workplaces,1.6
2022,18,La Paz County,grocery and pharmacy,-24.25
2022,18,La Paz County,parks,-66
2022,18,La Paz County,residential,-0.2
2022,18,La Paz County,retail and recreation,-35
2022,18,La Paz County,transit stations,14.571428571428571
2022,18,La Paz County,workplaces,-1.5714285714285714
2022,18,Maricopa County,grocery and pharmacy,-7.571428571428571
2022,18,Maricopa County,parks,-28
2022,18,Maricopa County,residential,3.5714285714285716
2022,18,Maricopa County,retail and recreation,-13.142857142857142
2022,18,Maricopa County,transit stations,-23.714285714285715
2022,18,Maricopa County,workplaces,-21.428571428571427
2022,18,Mohave County,grocery and pharmacy,11.428571428571429
2022,18,Mohave County,parks,-0.7142857142857143
2022,18,Mohave County,residential,0.14285714285714285
2022,18,Mohave County,retail and recreation,7.428571428571429
2022,18,Mohave County,transit stations,24.714285714285715
2022,18,Mohave County,workplaces,3.5714285714285716
2022,18,Navajo County,grocery and pharmacy,7.857142857142857
2022,18,Navajo County,parks,81.71428571428571
2022,18,Navajo County,residential,0.5714285714285714
2022,18,Navajo County,retail and recreation,26.142857142857142
2022,18,Navajo County,transit stations,49.42857142857143
2022,18,Navajo County,workplaces,-1
2022,18,Pima County,grocery and pharmacy,-6.571428571428571
2022,18,Pima County,parks,-47.57142857142857
2022,18,Pima County,residential,3.142857142857143
2022,18,Pima County,retail and recreation,-9
2022,18,Pima County,transit stations,-19.857142857142858
2022,18,Pima County,workplaces,-15.428571428571429
2022,18,Pinal County,grocery and pharmacy,3.5714285714285716
2022,18,Pinal County,parks,-35.57142857142857
2022,18,Pinal County,residential,1.7142857142857142
2022,18,Pinal County,retail and recreation,-2.5714285714285716
2022,18,Pinal County,transit stations,18.285714285714285
2022,18,Pinal County,workplaces,-10.285714285714286
2022,18,Santa Cruz County,grocery and pharmacy,-11.8
2022,18,Santa Cruz County,parks,23.428571428571427
2022,18,Santa Cruz County,residential,0
2022,18,Santa Cruz County,retail and recreation,-11.428571428571429
2022,18,Santa Cruz County,transit stations,20.428571428571427
2022,18,Santa Cruz County,workplaces,-6.142857142857143
2022,18,Yavapai County,grocery and pharmacy,9.428571428571429
2022,18,Yavapai County,parks,29.142857142857142
2022,18,Yavapai County,residential,0.42857142857142855
2022,18,Yavapai County,retail and recreation,8.428571428571429
2022,18,Yavapai County,transit stations,72.71428571428571
2022,18,Yavapai County,workplaces,-14.428571428571429
2022,18,Yuma County,grocery and pharmacy,-13.285714285714286
2022,18,Yuma County,parks,-22.857142857142858
2022,18,Yuma County,residential,1
2022,18,Yuma County,retail and recreation,-16.285714285714285
2022,18,Yuma County,transit stations,-29
2022,18,Yuma County,workplaces,-13.142857142857142
2022,19,Apache County,grocery and pharmacy,21.571428571428573
2022,19,Apache County,parks,126
2022,19,Apache County,residential,5.857142857142857
2022,19,Apache County,retail and recreation,22.333333333333332
2022,19,Apache County,transit stations,-6.142857142857143
2022,19,Apache County,workplaces,-12
2022,19,Cochise County,grocery and pharmacy,-1.5714285714285714
2022,19,Cochise County,parks,-7.857142857142857
2022,19,Cochise County,residential,0.42857142857142855
2022,19,Cochise County,retail and recreation,-4
2022,19,Cochise County,transit stations,-17.142857142857142
2022,19,Cochise County,workplaces,-6.571428571428571
2022,19,Coconino County,grocery and pharmacy,13.428571428571429
2022,19,Coconino County,parks,90.42857142857143
2022,19,Coconino County,residential,0.7142857142857143
2022,19,Coconino County,retail and recreation,11.428571428571429
2022,19,Coconino County,transit stations,-7.428571428571429
2022,19,Coconino County,workplaces,-9.714285714285714
2022,19,Gila County,grocery and pharmacy,19.142857142857142
2022,19,Gila County,parks,33.285714285714285
2022,19,Gila County,residential,0.42857142857142855
2022,19,Gila County,retail and recreation,14.285714285714286
2022,19,Gila County,workplaces,-12.142857142857142
